doi,Unnamed: 1,status_download,nivel_informacao,categoria,tecnica,title,title 
10.1016/j.cbpb.2014.01.006,sem_open_access,resumo,outros,nao_identificada,excluir,RECOVERY FROM HYPOXIA AND HYPERCAPNIC HYPOXIA: IMPACTS ON THE TRANSCRIPTION OF KEY ANTIOXIDANTS IN THE SHRIMP LITOPENAEUS VANNAMEI,
10.1016/j.fbio.2013.11.004,sem_open_access,resumo,outros,nao_identificada,excluir,CHARACTERISTICS AND ANTIOXIDATIVE ACTIVITY OF CAROTENOPROTEIN FROM SHELLS OF PACIFIC WHITE SHRIMP EXTRACTED USING HEPATOPANCREAS PROTEASES,
10.1111/lam.12156,sem_open_access,resumo,outros,nao_identificada,excluir,EFFECTS OF THE PROBIOTIC ARTHROBACTER SP. CW9 ON THE SURVIVAL AND IMMUNE STATUS OF WHITE SHRIMP (PENAEUS VANNAMEI),
10.3923/javaa.2013.942.947,erro_api,resumo,outros,nao_identificada,excluir,THE EFFECTS OF DIFFERENT SALINITY AND SUPPLEMENTED MANNAN OLIGOSACCHARIDES (MOS) ON GROWTH OF LITOPENAEUS VANNAMEI (PENAEUS: DECAPODA),
10.1111/jfd.12027,erro_download,resumo,outros,nao_identificada,excluir,WHITE SPOT SYNDROME VIRUS EPIZOOTIC IN CULTURED PACIFIC WHITE SHRIMP LITOPENAEUS VANNAMEI (BOONE) IN TAIWAN,
10.1016/j.aquaculture.2013.07.017,sem_open_access,resumo,outros,nao_identificada,excluir,ENHANCEMENT OF IMMUNE RESPONSE AND ANTIOXIDANT STATUS OF LITOPENAEUS VANNAMEI JUVENILE IN BIOFLOC-BASED CULTURE TANKS MANIPULATING HIGH C/N RATIO OF FEED INPUT,
10.4172/2155-9546.1000194,download_ok,texto_completo,aquicultura,nao_identificada,incluir,THE USE OF INDIGENOUS PROBIOTIC HALOMONAS AQUAMARINA AND SHEWANELLA ALGAE FOR WHITE SHRIMP (LITOPENAEUS VANNAMEI BOONE) HATCHERY PRODUCTIVITY IN ZERO WATER DISCHARGE SYSTEM,
10.4172/2155-9546.1000188,download_ok,texto_completo,aquicultura,histochemistry,incluir,PREBIOTIC EVALUATION OF COPRA-DERIVED MANNOOLIGOSACCHARIDES IN WHITE-LEG SHRIMPS,
10.1152/physiolgenomics.00043.2013,sem_open_access,resumo,outros,nao_identificada,excluir,"TRANSCRIPTOMIC RESPONSES OF JUVENILE PACIFIC WHITELEG SHRIMP, LITOPENAEUS VANNAMEI, TO HYPOXIA AND HYPERCAPNIC HYPOXIA",
10.1186/1746-6148-9-139,download_ok,texto_completo,aquicultura,histochemistry,incluir,THE MICROSPORIDIAN ENTEROCYTOZOON HEPATOPENAEI IS NOT THE CAUSE OF WHITE FECES SYNDROME IN WHITELEG SHRIMP PENAEUS (LITOPENAEUS) VANNAMEI,
10.1111/j.1365-2109.2012.03115.x,sem_open_access,resumo,outros,nao_identificada,excluir,"EFFECTS OF BIOFLOCS ON WATER QUALITY, AND SURVIVAL, GROWTH AND DIGESTIVE ENZYME ACTIVITIES OF LITOPENAEUS VANNAMEI (BOONE) IN ZERO-WATER EXCHANGE CULTURE TANKS",
10.1111/jwas.12029,sem_open_access,resumo,outros,nao_identificada,excluir,"THE COMPLETE ANALYSIS OF THE DISTRIBUTION KINETICS OF THE OXYTETRACYCLINE ANTIBIOTIC IN THE EXOSKELETON OF FARMED PACIFIC WHITE SHRIMP, LITOPENAEUS VANNAMEI",
10.1080/08997659.2012.754799,sem_open_access,resumo,outros,nao_identificada,excluir,PHARMACOKINETICS AND TISSUE DISTRIBUTION OF THIAMPHENICOL AND FLORFENICOL IN PACIFIC WHITE SHRIMP LITOPENAEUS VANNAMEI IN FRESHWATER FOLLOWING ORAL ADMINISTRATION,
10.3923/ajava.2013.293.300,sem_open_access,resumo,outros,nao_identificada,excluir,"ISOLATION AND IDENTIFICATION OF BACTERIA MICRO FLORA OF WHITE SHRIMP, LITOPENAEUS VANNAMEI, WITH ANTAGONISTIC PROPERTIES AGAINST VIBRIO SPECIES",
,erro_api,resumo,outros,nao_identificada,excluir,SCREENING AND EVALUATION OF INDIGENOUS BACTERIA FROM THE PERSIAN GULF AS A PROBIOTIC AND BIOCONTROL AGENT AGAINST VIBRIO HARVEYI IN LITOPENAEUS VANNAMEI POST LARVAE,
,erro_api,resumo,outros,nao_identificada,excluir,"MICROBIOTA OF VIBRIO SP. IN THE HEPATOPANCREAS OF CULTURED WHITE PACIFIC SHRIMP (LITOPENAEUS VANNAMEI); VIBRIO SP., MICROBIOTA EN EL HEPATOPÁNCREAS DEL CAMARÓN BLANCO DEL PACIÓFICO (LITOPENAEUS VANNAMEI)",
,erro_api,resumo,outros,nao_identificada,excluir,EXPRESSION OF TOLL PROTEIN GENE IN LITOPENAEUS VANNAMEI (PACIFIC WHITE SHRIMP) EXPERIMENTALLY INDUCED WITH VIBRIO ALGINOLYTICUS,
10.1016/j.aquaculture.2012.07.031,sem_open_access,resumo,outros,nao_identificada,excluir,"MOLECULAR CLONING AND EXPRESSION OF HEPATOPANCREAS GLUTAMINE SYNTHETASE IN THE PACIFIC WHITE SHRIMP, LITOPENAEUS VANNAMEI, INDUCED BY ACUTE HYPO-OSMOTIC STRESS",
10.3923/ajas.2012.209.219,sem_open_access,resumo,outros,nao_identificada,excluir,"HISTOPATHOLOGICAL OBSERVATION OF WHITE SPOT SYNDROME VIRUS AND INFECTIOUS HYPODERMAL AND HEMATOPOIETIC NECROSIS VIRUS IN SHRIMP FARMS, LITOPENAEUS VANNAMEI, IN BUSHEHR PROVINCE, IRAN",
10.1007/s11033-012-1461-y,sem_open_access,resumo,outros,nao_identificada,excluir,"TWO TYPES OF ATPASES FROM THE PACIFIC WHITE SHRIMP, LITOPENAEUS VANNAMEI IN RESPONSE TO ENVIRONMENTAL STRESS",
10.1007/s11802-012-1862-5,sem_open_access,resumo,outros,nao_identificada,excluir,TAT IMPROVES IN VITRO TRANSPORTATION OF FORTILIN THROUGH MIDGUT AND INTO HEMOCYTES OF WHITE SHRIMP LITOPENAEUS VANNAMEI,
,erro_api,resumo,outros,nao_identificada,excluir,NECROTISING HEPATOBACTERIUM (NHPB) INFECTION IN PENAEUS VANNAMEI WITH FLORFENICOL AND OXYTETRACYCLINE: A COMPARATIVE EXPERIMENTAL STUDY,
10.1016/j.marenvres.2011.07.007,sem_open_access,resumo,outros,nao_identificada,excluir,EXPRESSION AND ACTIVITY OF GLUTATHIONE S-TRANSFERASES AND CATALASE IN THE SHRIMP LITOPENAEUS VANNAMEI INOCULATED WITH A TOXIC MICROCYSTIS AERUGINOSA STRAIN,
10.1080/11250003.2011.590534,erro_download,resumo,outros,nao_identificada,excluir,"ONTOGENESIS OF DIGESTIVE SYSTEM IN LITOPENAEUS VANNAMEI (BOONE, 1931) (CRUSTACEA: DECAPODA)",
10.1016/S2221-1691(12)60371-2,sem_open_access,resumo,outros,nao_identificada,excluir,"REAL TIME PCR QUANTIFICATION OF WSSV INFECTION IN SPECIFIC PATHOGEN FREE (SPF) LITOPENAEUS VANNAMEI (BOONE, 1931) EXPOSED TO ANTIVIRAL NUCLEOTIDE",
10.5505/tjb.2012.02996,sem_open_access,resumo,outros,nao_identificada,excluir,CLONING AND CHARACTERIZATION OF THE HEMOCYANIN GENE OF PRAWN MACROBRACHIUM NIPPONENSE, KARIDES MACROBRACHIUM NIPPONENSE HEMOSIYANIN GEN KLONLANMASI VE KARAKTERIZASYONU
10.1016/j.fsi.2012.05.001,sem_open_access,resumo,outros,nao_identificada,excluir,"EFFECTS OF DIETARY MANNAN OLIGOSACCHARIDE ON GROWTH PERFORMANCE, GUT MORPHOLOGY AND STRESS TOLERANCE OF JUVENILE PACIFIC WHITE SHRIMP, LITOPENAEUS VANNAMEI",
10.1016/j.fsi.2011.11.008,sem_open_access,resumo,outros,nao_identificada,excluir,EFFECT OF LACTOBACILLUS PLANTARUM ISOLATED FROM DIGESTIVE TRACT OF WILD SHRIMP ON GROWTH AND SURVIVAL OF WHITE SHRIMP (LITOPENAEUS VANNAMEI) CHALLENGED WITH VIBRIO HARVEYI,
,erro_api,resumo,outros,nao_identificada,excluir,"DETECTION AND IDENTIFICATION OF WHITE SPOT SYNDROME VIRUS (WSSV) AND INFECTIOUS HYPODERMAL AND HEMATOPOIETIC NECROSIS VIRUS (IHHNV) OF LITOPENAUS VANNAMEI FROM BUSHEHR AND SISTAN AND BALOOCHESTAN PROVINCES, IRAN, DURING 2009-2010",
10.1007/s10695-011-9472-5,sem_open_access,resumo,outros,nao_identificada,excluir,DIET SUPPLEMENTED WITH PROBIOTIC FOR NILE TILAPIA IN POLYCULTURE SYSTEM WITH MARINE SHRIMP,
10.1007/s11802-011-1849-7,sem_open_access,resumo,outros,nao_identificada,excluir,ISOLATION AND IDENTIFICATION OF A BACTERIUM FROM MARINE SHRIMP DIGESTIVE TRACT: A NEW DEGRADER OF STARCH AND PROTEIN,
10.1111/j.1365-2095.2009.00736.x,sem_open_access,resumo,outros,nao_identificada,excluir,"SELECTIVITY OF PARTICLE SIZE BY THE SHRIMP LITOPENAEUS VANNAMEI (BOONE, 1931) LARVAE",
10.1242/jeb.053173,sem_open_access,resumo,outros,nao_identificada,excluir,"IDENTIFICATION, TISSUE DISTRIBUTION AND OREXIGENIC ACTIVITY OF NEUROPEPTIDE F (NPF) IN PENAEID SHRIMP",
10.1016/j.aquaculture.2010.12.008,sem_open_access,resumo,outros,nao_identificada,excluir,ASSESSING THE VIABILITY OF NECROTIZING HEPATOPANCREATITIS BACTERIUM (NHPB) STORED AT -20°C FOR USE IN FORCED-FEEDING INFECTION OF PENAEUS (LITOPENAEUS) VANNAMEI,
,erro_api,resumo,outros,nao_identificada,excluir,STUDIES ON ESTABLISHMENT OF PRIMARY CELL CULTURES FROM HEPATOPANCREATIC TISSUE OF PENAEUS VANNAMEI POST LARVAE USING DIFFERENT BIOLOGICAL FLUID EXTRACTS,
10.1016/j.fsi.2010.12.030,sem_open_access,resumo,outros,nao_identificada,excluir,CLONING AND CHARACTERIZATION OF A SHRIMP ML SUPERFAMILY PROTEIN,
10.1016/j.envres.2010.09.012,sem_open_access,resumo,outros,nao_identificada,excluir,"ANTIMICROBIAL RESISTANCE PROFILE OF VIBRIO SPECIES ISOLATED FROM MARINE SHRIMP FARMING ENVIRONMENTS (LITOPENAEUS VANNAMEI) AT CEARÁ, BRAZIL",
10.1016/j.aquaculture.2010.08.017,sem_open_access,resumo,outros,nao_identificada,excluir,EFFECT OF AQUAVACTM VIBROMAXTM ON SIZE AND HEALTH OF POST LARVA STAGE OF PACIFIC WHITE SHRIMP LITOPENAEUS VANNAMEI AND BLACK TIGER SHRIMP PENAEUS MONODON,
10.1089/hyb.2009.0094,sem_open_access,resumo,outros,nao_identificada,excluir,A NOVEL MONOCLONAL ANTIBODY THAT BINDS TO HEMOCYTES FROM SHRIMPS AND OYSTERS,
10.1007/s11033-009-9633-0,sem_open_access,resumo,outros,nao_identificada,excluir,"MOLECULAR CHARACTERIZATION AND EXPRESSION ANALYSIS OF CHITINASE (FCCHI-3) FROM CHINESE SHRIMP, FENNEROPENAEUS CHINENSIS",
10.1111/j.1749-7345.2009.00335.x,sem_open_access,resumo,outros,nao_identificada,excluir,"DENSITY OF VIBRIOS IN HEMOLYMPH AND HEPATOPANCREAS OF DISEASED PACIFIC WHITE SHRIMP, LITOPENAEUS VANNAMEI, FROM NORTHWESTERN MEXICO",
10.1111/j.1365-2672.2010.04743.x,sem_open_access,resumo,outros,nao_identificada,excluir,"AN IN VITRO AND IN VIVO ASSESSMENT OF THE POTENTIAL OF VIBRIO SPP. AS PROBIOTICS FOR THE PACIFIC WHITE SHRIMP, LITOPENAEUS VANNAMEI",
10.1016/j.fsi.2010.03.010,sem_open_access,resumo,outros,nao_identificada,excluir,MOLECULAR CLONING AND CHARACTERIZATION OF ALPHA 2-MACROGLOBULIN (?2-M) FROM THE HAEMOCYTES OF CHINESE MITTEN CRAB ERIOCHEIR SINENSIS,
10.1111/j.1745-4514.2009.00215.x,sem_open_access,resumo,outros,nao_identificada,excluir,"KINETIC CHARACTERIZATION, EXPRESSION AND MOLECULAR MODELING OF A CHITINASE FROM THE PACIFIC WHITE SHRIMP LITOPENAEUS VANNAMEI",
10.1016/j.toxicon.2008.10.022,sem_open_access,resumo,outros,nao_identificada,excluir,RETENTION AND TISSUE DAMAGE OF PSP AND NSP TOXINS IN SHRIMP: IS CULTURED SHRIMP A POTENTIAL VECTOR OF TOXINS TO HUMAN POPULATION?,
10.1111/j.1365-2109.2009.02324.x,sem_open_access,resumo,outros,nao_identificada,excluir,HEPATOPANCREATIC AND MUSCULAR DISTRIBUTION OF OXYTETRACYCLINE ANTIBIOTICS IN FARMED PACIFIC WHITE SHRIMP (PENAEUS VANNAMEI): A PHYSIOLOGICAL-BASED PHARMACOKINETIC MODEL APPROACH,
10.1111/j.1365-2672.2009.04284.x,sem_open_access,resumo,outros,nao_identificada,excluir,"IMPROVEMENT IN THE GROWTH PERFORMANCE OF WHITE SHRIMP, LITOPENAEUS VANNAMEI, BY A PROTEASE-PRODUCING PROBIOTIC, BACILLUS SUBTILIS E20, FROM NATTO",
10.1016/j.cbpc.2009.06.005,sem_open_access,resumo,outros,nao_identificada,excluir,MOLECULAR CHARACTERIZATION OF HYPOXIA INDUCIBLE FACTOR-1 (HIF-1) FROM THE WHITE SHRIMP LITOPENAEUS VANNAMEI AND TISSUE-SPECIFIC EXPRESSION UNDER HYPOXIA,
10.1016/j.cbpc.2008.08.006,sem_open_access,resumo,outros,nao_identificada,excluir,SUPEROXIDE DISMUTASE ACTIVITY IN JUVENILE LITOPENAEUS VANNAMEI AND NODIPECTEN SUBNODOSUS EXPOSED TO THE TOXIC DINOFLAGELLATE PROROCENTRUM LIMA,
10.1016/j.aquatox.2008.06.010,sem_open_access,resumo,outros,nao_identificada,excluir,HISTOLOGICAL EFFECTS OF A COMBINATION OF HEAVY METALS ON PACIFIC WHITE SHRIMP LITOPENAEUS VANNAMEI JUVENILES,
10.1016/j.foodchem.2008.02.028,sem_open_access,resumo,outros,nao_identificada,excluir,"ROLE OF FUMONISIN B1 ON THE IMMUNE SYSTEM, HISTOPATHOLOGY, AND MUSCLE PROTEINS OF WHITE SHRIMP (LITOPENAEUS VANNAMEI)",
10.1016/j.aquaculture.2008.03.008,sem_open_access,resumo,outros,nao_identificada,excluir,HISTOLOGICAL CHANGES AND SURVIVAL OF LITOPENAEUS VANNAMEI JUVENILES WITH DIFFERENT COPPER CONCENTRATIONS,
10.3354/dao01883,sem_open_access,resumo,outros,nao_identificada,excluir,PREFERENTIAL SUPPRESSION OF YELLOW HEAD VIRUS (YHV) ENVELOPE PROTEIN GP116 IN SHRIMP THAT SURVIVE CHALLENGE WITH YHV,
10.1590/S1519-69842008000100032,download_ok,texto_completo,aquicultura,histochemistry,incluir,DEVELOPMENT AND FUNCTIONAL MORPHOLOGY OF THE FOREGUTS OF LARVAE AND POSTLARVAE OF THREE CRUSTACEAN DECAPODS,
10.1016/j.aquaculture.2007.11.001,sem_open_access,resumo,outros,nao_identificada,excluir,"COMPARISON OF DIGESTIVE AND ANTIOXIDANT ENZYMES ACTIVITIES, HAEMOLYMPH OXYHEMOCYANIN CONTENTS AND HEPATOPANCREAS HISTOLOGY OF WHITE SHRIMP, LITOPENAEUS VANNAMEI, AT VARIOUS SALINITIES",
10.1111/j.1574-6941.2007.00378.x,erro_download,resumo,outros,nao_identificada,excluir,N-ACYL HOMOSERINE LACTONE-DEGRADING MICROBIAL ENRICHMENT CULTURES ISOLATED FROM PENAEUS VANNAMEI SHRIMP GUT AND THEIR PROBIOTIC PROPERTIES IN BRACHIONUS PLICATILIS CULTURES,
10.1016/j.aquaculture.2007.04.019,sem_open_access,resumo,outros,nao_identificada,excluir,BIOAVAILABILITY AND ABSORPTION ANALYSIS OF OXYTETRACYCLINE ORALLY ADMINISTERED TO THE STANDARDIZED MOULTING FARMED PACIFIC WHITE SHRIMPS (PENAEUS VANNAMEI),
10.1016/j.gene.2007.02.027,sem_open_access,resumo,outros,nao_identificada,excluir,THE LVCHH-ITP GENE OF THE SHRIMP (LITOPENAEUS VANNAMEI) PRODUCES A WIDELY EXPRESSED PUTATIVE ION TRANSPORT PEPTIDE (LVITP) FOR OSMO-REGULATION,
10.2983/0730-8000(2007)26[1225:HFCBAI]2.0.CO,2.0,erro_api,resumo,outros,nao_identificada,excluir,"HISTOLOGICAL FINDINGS, CADMIUM BIOACCUMULATION, AND ISOLATION OF EXPRESSED SEQUENCE TAGS (ESTS) IN CADMIUM-EXPOSED, SPECIFIC PATHOGEN-FREE SHRIMP, LITOPENAEUS VANNAMEI POSTLARVAE"
10.7773/cm.v33i1.1044,erro_download,resumo,outros,nao_identificada,excluir,"DISTRIBUTION OF NECROTIZING HEPATOPANCREATITIS BACTERIUM (NHPB) IN CULTURED WHITE SHRIMP, LITOPENAEUS VANNAMEI, FROM MEXICO; DISTRIBUCIÓN DE LA BACTERIA CAUSANTE DE LA NECROSIS HEPATOPANCREÁTICA (NHPB) EN CULTIVOS DE CAMARÓN BLANCO, LITOPENAEUS VANNAMEI, EN MÉXICO",
10.1111/j.1365-2885.2006.00785.x,sem_open_access,resumo,outros,nao_identificada,excluir,THE COMPLETE ANALYSIS OF OXYTETRACYCLINE PHARMACOKINETICS IN FARMED PACIFIC WHITE SHRIMP (LITOPENAEUS VANNAMEI),
10.1016/j.aquaculture.2006.04.035,sem_open_access,resumo,outros,nao_identificada,excluir,PATHOGENICITY AND COLONIZATION OF LITOPENAEUS VANNAMEI LARVAE BY LUMINESCENT VIBRIOS,
10.1016/j.aquaculture.2006.04.018,sem_open_access,resumo,outros,nao_identificada,excluir,"GROWTH, SURVIVAL AND HISTOLOGICAL RESPONSES OF THE MARINE SHRIMP, LITOPENAEUS VANNAMEI, TO THREE DOSAGE LEVELS OF OXYTETRACYCLINE",
10.1111/j.1365-2095.2006.00384.x,sem_open_access,resumo,outros,nao_identificada,excluir,"EFFECT OF DIETARY CORNSTARCH LEVELS ON GROWTH PERFORMANCE, DIGESTIBILITY AND MICROSCOPIC STRUCTURE IN THE WHITE SHRIMP, LITOPENAEUS VANNAMEI REARED IN BRACKISH WATER",
10.1016/j.aquaculture.2005.05.024,sem_open_access,resumo,outros,nao_identificada,excluir,IN VITRO STUDIES OF THE EFFECTS OF AFLATOXIN B1 AND FUMONISIN B1 ON TRYPSIN-LIKE AND COLLAGENASE-LIKE ACTIVITY FROM THE HEPATOPANCREAS OF WHITE SHRIMP (LITOPENAEUS VANNAMEI),
10.3354/dao067163,erro_download,resumo,outros,nao_identificada,excluir,TIME COURSE OF NECROTIZING HEPATOPANCREATITIS (NHP) IN EXPERIMENTALLY INFECTED LITOPENAEUS VANNAMEI AND QUANTIFICATION OF NHP-BACTERIUM USING REAL-TIME PCR,
10.3354/dao066163,erro_download,resumo,outros,nao_identificada,excluir,IN VIVO TITRATION OF WHITE SPOT SYNDROME VIRUS (WSSV) IN SPECIFIC PATHOGEN-FREE LITOPENAEUS VANNAMEI BY INTRAMUSCULAR AND ORAL ROUTES,
10.3354/dao063261,erro_download,resumo,outros,nao_identificada,excluir,"IN SITU HYBRIDIZATION DEMONSTRATES THAT LITOPENAEUS VANNAMEI, L. STYLIROSTRIS AND PENAEUS MONODON ARE SUSCEPTIBLE TO EXPERIMENTAL INFECTION WITH INFECTIOUS MYONECROSIS VIRUS (IMNV)",
10.3354/dao062255,erro_download,resumo,outros,nao_identificada,excluir,CHARACTERIZATION AND MOLECULAR METHODS FOR DETECTION OF A NOVEL SPIROPLASMA PATHOGENIC TO PENAEUS VANNAMEI,
10.3354/dao061227,erro_download,resumo,outros,nao_identificada,excluir,EXPERIMENTAL INFECTION OF PACIFIC WHITE SHRIMP LITOPENAEUS VANNAMEI WITH NECROTIZING HEPTOPANCREATITIS (NHP) BACTERIUM BY PER OS EXPOSURE,
10.1016/j.aquaculture.2004.01.041,sem_open_access,resumo,outros,nao_identificada,excluir,LITOPENAEUS VANNAMEI JUVENILES ENERGETIC BALANCE AND IMMUNOLOGICAL RESPONSE TO DIETARY PROTEINS,
10.3354/dao060233,erro_download,resumo,outros,nao_identificada,excluir,DEVELOPMENT OF MONOCLONAL ANTIBODIES FOR DETECTION OF NECROTIZING HEPATOPANCREATITIS IN PENAEID SHRIMP,
10.1016/j.aquaculture.2004.01.015,sem_open_access,resumo,outros,nao_identificada,excluir,LITOPENAEUS VANNAMEI JUVENILES ENERGETIC BALANCE AND IMMUNOLOGICAL RESPONSE TO DIETARY PROTEIN,
10.3354/dao059057,erro_download,resumo,outros,nao_identificada,excluir,"HAEMOLYMPH PARASITE OF THE SHORE CRAB CARCINUS MAENAS: PATHOLOGY, ULTRASTRUCTURE AND OBSERVATIONS ON CRUSTACEAN HAPLOSPORIDIANS",
,erro_api,resumo,outros,nao_identificada,excluir,"THE EFFECT OF STARVATION ON REFEEDING, DIGESTIVE ENZYME ACTIVITY, OXYGEN CONSUMPTION, AND AMMONIA EXCRETION IN JUVENILE WHITE SHRIMP LITOPENAEUS VANNAMEI",
10.1651/C-2423,erro_download,resumo,outros,nao_identificada,excluir,TRYPSIN SYNTHESIS AND STORAGE AS ZYMOGEN IN THE MIDGUT GLAND OF THE SHRIMP LITOPENAEUS VANNAMEI,
10.7773/cm.v30i4.344,erro_download,resumo,outros,nao_identificada,excluir,SUSCEPTIBILITY OF LITOPENAEUS SCHMITTI AND CHERAX QUADRICARINATUS TO WHITE SPOT SYNDROME VIRUS (WSSV), SUSCEPTIBILIDAD DE LITOPENAEUS SCHMITTI Y CHERAX QUADRICARINATUS AL VIRUS DEL SÍNDROME DE LA MANCHA BLANCA (WSSV)
10.1016/S0044-8486(03)00313-2,sem_open_access,resumo,outros,nao_identificada,excluir,FEASIBLE PREDICTIVE CRITERIA FOR REPRODUCTIVE PERFORMANCE OF WHITE SHRIMP LITOPENAEUS VANNAMEI: EGG QUALITY AND FEMALE PHYSIOLOGICAL CONDITION,
10.1046/j.1365-2761.2003.00483.x,erro_download,resumo,outros,nao_identificada,excluir,WHITE SPOT SYNDROME VIRUS INFECTION IN CULTURED PENAEUS VANNAMEI (BOONE) IN ECUADOR WITH EMPHASIS ON HISTOPATHOLOGY AND ULTRASTRUCTURE,
10.1046/j.1365-2109.2003.00878.x,sem_open_access,resumo,outros,nao_identificada,excluir,HAEMOLYMPH METABOLIC VARIABLES IN RELATION TO EYESTALK ABLATION AND GONAD DEVELOPMENT OF PACIFIC WHITE SHRIMP LITOPENAEUS VANNAMEI BOONE,
10.1046/j.1355-557x.2002.00647.x,sem_open_access,resumo,outros,nao_identificada,excluir,"NEMATOPSIS MARINUS N. SP., A NEW SEPTATE GREGARINE FROM CULTURED PENAEOID SHRIMP LITOPENAEUS VANNAMEI (BOONE), IN ECUADOR",
10.1577/1548-8667(2002)014<0057:PASONA>2.0.CO,2.0,erro_api,resumo,outros,nao_identificada,excluir,"PARASITES AND SYMBIONTS OF NATIVE AND CULTURED SHRIMPS FROM YUCATÁN, MEXICO"
10.1016/S0022-0981(01)00222-2,sem_open_access,resumo,outros,nao_identificada,excluir,METABOLISM AND GROWTH OF JUVENILES OF LITOPENAEUS VANNAMEI: EFFECT OF SALINITY AND DIETARY CARBOHYDRATE LEVELS,
10.1016/S0044-8486(00)00468-3,sem_open_access,resumo,outros,nao_identificada,excluir,TAURA SYNDROME IN MÉXICO: FOLLOW-UP STUDY IN SHRIMP FARMS OF SINALOA,
10.1006/jipa.2000.4951,sem_open_access,resumo,outros,nao_identificada,excluir,"HEPATOPANCREATIC ALTERATIONS IN LITOPENAEUS VANNAMEI (BOONE, 1939) (CRUSTACEA: DECAPODA: PENAEIDAE) EXPERIMENTALLY INFECTED WITH A VIBRIO ALGINOLYTICUS STRAIN",
10.1300/J028v09n03_01,sem_open_access,resumo,outros,nao_identificada,excluir,"EFFECT OF EYESTALK ABLATION ON MATURATION, LARVAL PERFORMANCE, AND BIOCHEMISTRY OF WHITE PACIFIC SHRIMP, PENAEUS VANNAMEI, BROODSTOCK",
10.1111/j.1749-7345.1999.tb00866.x,sem_open_access,resumo,outros,nao_identificada,excluir,"HISTOPATHOLOGICAL STUDIES ON WILD BROODSTOCK OF WHITE SHRIMP PENAEUS VANNAMEI IN THE PLATANITOS AREA, ADJACENT TO SAN BLAS, NAYARIT, MEXICO",
10.3354/dao032151,erro_download,resumo,outros,nao_identificada,excluir,EXPERIMENTAL VIBRIO HARVEYI INFECTIONS IN PENAEUS VANNAMEI LARVAE,
10.1016/0166-445X(95)00034-2,sem_open_access,resumo,outros,nao_identificada,excluir,"CHRONIC TOXICITY AND HISTOPATHOLOGICAL STUDIES WITH BENLATE®, A COMMERCIAL GRADE OF BENOMYL, IN PENAEUS VANNAMEI (CRUSTACEA: DECAPODA)",
10.1111/j.1749-7345.1988.tb00778.x,sem_open_access,resumo,outros,nao_identificada,excluir,EXPERIMENTAL INFECTIONS WITH BACULOVIRUS PENAEI IN THE WHITE SHRIMP PENAEUS VANNAMEI (CRUSTACEA: DECAPODA) AS A BIOASSAY,
